Book_id,Title,Language_id,MRP,Publisher_id,Published_date,Volume,Status
352,Ms,2,831.71,5,"error: invalid date ""2023-09-20""",10,Available
353,Mrs,1,827.36,5,"error: invalid date ""2023-09-20""",9,Out of Stock
354,Dr,2,471.87,4,"error: invalid date ""2023-09-20""",8,Available
355,Mrs,1,353.08,4,"error: invalid date ""2023-09-20""",5,In Stock
356,Dr,4,430.23,5,"error: invalid date ""2023-09-20""",1,In Stock
357,Ms,1,214.24,5,"error: invalid date ""2023-09-20""",3,Available
358,Ms,2,653.97,3,"error: invalid date ""2023-09-20""",3,In Stock
359,Mrs,5,833.17,2,"error: invalid date ""2023-09-20""",9,Available
360,Mr,5,991.78,4,"error: invalid date ""2023-09-20""",8,Available
361,Honorable,1,485.46,1,"error: invalid date ""2023-09-20""",8,Available
362,Mr,5,638.02,2,"error: invalid date ""2023-09-20""",6,Available
363,Honorable,5,530.8,4,"error: invalid date ""2023-09-20""",5,Available
364,Mr,5,893.1,3,"error: invalid date ""2023-09-20""",10,In Stock
365,Mrs,2,330.78,2,"error: invalid date ""2023-09-20""",2,In Stock
366,Honorable,5,656.46,5,"error: invalid date ""2023-09-20""",1,In Stock
367,Mr,1,975.06,3,"error: invalid date ""2023-09-20""",0,Available
368,Rev,3,98.2,1,"error: invalid date ""2023-09-20""",3,Out of Stock
369,Mr,5,415.88,1,"error: invalid date ""2023-09-20""",3,In Stock
370,Mrs,5,838.98,2,"error: invalid date ""2023-09-20""",5,Out of Stock
371,Dr,1,97.61,1,"error: invalid date ""2023-09-20""",2,Available
372,Ms,1,486.68,4,"error: invalid date ""2023-09-20""",7,In Stock
373,Ms,5,718.2,1,"error: invalid date ""2023-09-20""",1,Available
374,Dr,2,786.52,4,"error: invalid date ""2023-09-20""",6,Available
375,Dr,4,139.49,5,"error: invalid date ""2023-09-20""",1,Out of Stock
376,Rev,1,902.27,2,"error: invalid date ""2023-09-20""",9,In Stock
377,Mr,2,220.73,1,"error: invalid date ""2023-09-20""",3,Available
378,Mr,4,659.18,1,"error: invalid date ""2023-09-20""",2,Out of Stock
379,Ms,3,211.39,3,"error: invalid date ""2023-09-20""",5,Out of Stock
380,Honorable,2,372.94,1,"error: invalid date ""2023-09-20""",1,In Stock
381,Rev,4,24.74,5,"error: invalid date ""2023-09-20""",8,In Stock
382,Rev,4,126.24,1,"error: invalid date ""2023-09-20""",0,Out of Stock
383,Honorable,2,847.51,4,"error: invalid date ""2023-09-20""",6,Available
384,Ms,3,10.7,2,"error: invalid date ""2023-09-20""",8,Out of Stock
385,Rev,3,30.1,4,"error: invalid date ""2023-09-20""",7,Available
386,Rev,5,420.34,5,"error: invalid date ""2023-09-20""",7,Available
387,Dr,5,208.35,2,"error: invalid date ""2023-09-20""",3,Out of Stock
388,Rev,4,735.05,3,"error: invalid date ""2023-09-20""",9,In Stock
389,Rev,5,463.66,3,"error: invalid date ""2023-09-20""",10,Available
390,Dr,4,672.4,3,"error: invalid date ""2023-09-20""",8,Available
391,Mrs,2,679.75,3,"error: invalid date ""2023-09-20""",0,Out of Stock
392,Rev,3,611.83,3,"error: invalid date ""2023-09-20""",9,In Stock
393,Mrs,5,318.38,5,"error: invalid date ""2023-09-20""",2,Out of Stock
394,Mrs,3,641.18,2,"error: invalid date ""2023-09-20""",2,Out of Stock
395,Mr,4,434.69,5,"error: invalid date ""2023-09-20""",4,In Stock
396,Mrs,3,930.95,1,"error: invalid date ""2023-09-20""",8,Out of Stock
397,Mrs,5,983.99,4,"error: invalid date ""2023-09-20""",0,Available
398,Honorable,4,837.69,5,"error: invalid date ""2023-09-20""",10,In Stock
399,Mrs,5,454.17,4,"error: invalid date ""2023-09-20""",4,Out of Stock
400,Ms,3,430.31,5,"error: invalid date ""2023-09-20""",9,In Stock
401,Honorable,2,567.25,2,"error: invalid date ""2023-09-20""",3,Available
402,Mrs,5,375.76,3,"error: invalid date ""2023-09-20""",1,Available
403,Ms,1,204.93,4,"error: invalid date ""2023-09-20""",5,Available
404,Mr,1,46.85,4,"error: invalid date ""2023-09-20""",4,In Stock
405,Dr,4,248.27,1,"error: invalid date ""2023-09-20""",0,In Stock
406,Ms,3,316.79,5,"error: invalid date ""2023-09-20""",7,Out of Stock
407,Rev,4,808.63,5,"error: invalid date ""2023-09-20""",0,In Stock
408,Mr,3,800.78,4,"error: invalid date ""2023-09-20""",5,Available
409,Mr,1,462.64,4,"error: invalid date ""2023-09-20""",9,Out of Stock
410,Dr,1,719.04,4,"error: invalid date ""2023-09-20""",3,In Stock
411,Honorable,4,280.91,4,"error: invalid date ""2023-09-20""",8,Out of Stock
412,Rev,3,607.26,1,"error: invalid date ""2023-09-20""",8,Available
413,Ms,2,310.28,2,"error: invalid date ""2023-09-20""",4,Available
414,Rev,5,348.57,3,"error: invalid date ""2023-09-20""",9,In Stock
415,Ms,1,106.06,2,"error: invalid date ""2023-09-20""",8,Out of Stock
416,Mrs,2,39.57,4,"error: invalid date ""2023-09-20""",9,In Stock
417,Ms,3,332.2,4,"error: invalid date ""2023-09-20""",2,Out of Stock
418,Dr,5,812.47,1,"error: invalid date ""2023-09-20""",0,Available
419,Honorable,3,686.9,2,"error: invalid date ""2023-09-20""",3,In Stock
420,Rev,4,262.46,1,"error: invalid date ""2023-09-20""",4,Out of Stock
421,Rev,3,569.08,1,"error: invalid date ""2023-09-20""",0,Out of Stock
422,Honorable,2,455.38,3,"error: invalid date ""2023-09-20""",5,Out of Stock
423,Dr,5,746.16,2,"error: invalid date ""2023-09-20""",1,In Stock
424,Honorable,1,172.99,1,"error: invalid date ""2023-09-20""",4,Out of Stock
425,Mr,5,780.55,4,"error: invalid date ""2023-09-20""",3,Out of Stock
426,Mr,4,439.84,5,"error: invalid date ""2023-09-20""",2,In Stock
427,Rev,2,125.86,1,"error: invalid date ""2023-09-20""",10,In Stock
428,Mrs,4,853.79,2,"error: invalid date ""2023-09-20""",7,In Stock
429,Dr,5,113.14,2,"error: invalid date ""2023-09-20""",8,Available
430,Mrs,5,983.46,2,"error: invalid date ""2023-09-20""",1,Available
431,Mr,5,704.64,3,"error: invalid date ""2023-09-20""",10,Available
432,Ms,5,140.42,1,"error: invalid date ""2023-09-20""",0,Available
433,Dr,3,658.02,2,"error: invalid date ""2023-09-20""",0,In Stock
434,Honorable,5,954.12,3,"error: invalid date ""2023-09-20""",6,Available
435,Ms,1,927.76,3,"error: invalid date ""2023-09-20""",5,In Stock
436,Honorable,1,395.82,2,"error: invalid date ""2023-09-20""",6,Out of Stock
437,Dr,4,712.75,5,"error: invalid date ""2023-09-20""",6,Available
438,Mr,3,954.02,5,"error: invalid date ""2023-09-20""",5,Out of Stock
439,Rev,3,291.58,2,"error: invalid date ""2023-09-20""",10,Available
440,Mr,1,770.15,3,"error: invalid date ""2023-09-20""",6,Available
441,Mrs,1,770.88,1,"error: invalid date ""2023-09-20""",7,Out of Stock
442,Dr,3,781.92,2,"error: invalid date ""2023-09-20""",7,In Stock
443,Mrs,5,806.81,3,"error: invalid date ""2023-09-20""",5,Available
444,Honorable,3,97.94,3,"error: invalid date ""2023-09-20""",7,In Stock
445,Honorable,5,88.69,2,"error: invalid date ""2023-09-20""",1,In Stock
446,Ms,3,169.26,3,"error: invalid date ""2023-09-20""",7,Available
447,Dr,4,571.53,3,"error: invalid date ""2023-09-20""",4,Out of Stock
448,Rev,5,584.29,3,"error: invalid date ""2023-09-20""",10,In Stock
449,Mrs,3,765.6,3,"error: invalid date ""2023-09-20""",7,In Stock
450,Mrs,4,691.81,4,"error: invalid date ""2023-09-20""",9,Out of Stock
451,Mr,1,823.08,4,"error: invalid date ""2023-09-20""",3,Available
452,Dr,4,879.39,4,"error: invalid date ""2023-09-20""",8,In Stock
453,Mr,3,858.89,4,"error: invalid date ""2023-09-20""",0,In Stock
454,Dr,5,343.77,3,"error: invalid date ""2023-09-20""",0,In Stock
455,Ms,3,325.92,2,"error: invalid date ""2023-09-20""",1,In Stock
456,Dr,2,409.5,3,"error: invalid date ""2023-09-20""",5,In Stock
457,Mrs,3,586.75,1,"error: invalid date ""2023-09-20""",2,Available
458,Mr,5,569.31,5,"error: invalid date ""2023-09-20""",2,Out of Stock
459,Honorable,4,300.2,5,"error: invalid date ""2023-09-20""",9,Available
460,Honorable,3,331.77,3,"error: invalid date ""2023-09-20""",3,Available
461,Mr,1,760.77,2,"error: invalid date ""2023-09-20""",8,Available
462,Ms,2,766.42,5,"error: invalid date ""2023-09-20""",9,Available
463,Rev,1,782.7,4,"error: invalid date ""2023-09-20""",8,Available
464,Honorable,4,903.27,2,"error: invalid date ""2023-09-20""",4,Out of Stock
465,Ms,2,153.75,4,"error: invalid date ""2023-09-20""",9,In Stock
466,Ms,3,223.46,2,"error: invalid date ""2023-09-20""",9,Available
467,Ms,2,320.72,3,"error: invalid date ""2023-09-20""",1,Available
468,Honorable,4,596.98,1,"error: invalid date ""2023-09-20""",3,In Stock
469,Mrs,3,855.74,4,"error: invalid date ""2023-09-20""",1,Available
470,Rev,5,124.24,1,"error: invalid date ""2023-09-20""",1,Available
471,Mr,4,4.38,4,"error: invalid date ""2023-09-20""",5,In Stock
472,Honorable,3,903.34,4,"error: invalid date ""2023-09-20""",7,Out of Stock
473,Mrs,1,580.45,4,"error: invalid date ""2023-09-20""",1,Available
474,Ms,4,979.79,2,"error: invalid date ""2023-09-20""",6,Available
475,Honorable,1,412.17,5,"error: invalid date ""2023-09-20""",4,Out of Stock
476,Mr,5,0.68,4,"error: invalid date ""2023-09-20""",6,In Stock
477,Rev,1,905.93,5,"error: invalid date ""2023-09-20""",5,Available
478,Dr,4,185.52,2,"error: invalid date ""2023-09-20""",4,Available
479,Mr,5,707.52,4,"error: invalid date ""2023-09-20""",9,In Stock
480,Mrs,1,187.56,3,"error: invalid date ""2023-09-20""",4,Available
481,Honorable,2,877.81,5,"error: invalid date ""2023-09-20""",2,Available
482,Honorable,1,995.7,3,"error: invalid date ""2023-09-20""",9,Available
483,Ms,3,108.93,2,"error: invalid date ""2023-09-20""",5,Available
484,Ms,3,609.39,2,"error: invalid date ""2023-09-20""",1,Available
485,Rev,3,423.22,5,"error: invalid date ""2023-09-20""",7,Available
486,Rev,2,787.56,5,"error: invalid date ""2023-09-20""",0,In Stock
487,Honorable,1,241.0,2,"error: invalid date ""2023-09-20""",5,Out of Stock
488,Mrs,1,963.71,5,"error: invalid date ""2023-09-20""",2,In Stock
489,Ms,2,849.72,4,"error: invalid date ""2023-09-20""",6,In Stock
490,Mrs,1,430.12,4,"error: invalid date ""2023-09-20""",6,Available
491,Dr,5,509.51,1,"error: invalid date ""2023-09-20""",10,In Stock
492,Mr,4,147.3,2,"error: invalid date ""2023-09-20""",10,Available
493,Mr,1,350.96,2,"error: invalid date ""2023-09-20""",7,Available
494,Ms,2,691.03,1,"error: invalid date ""2023-09-20""",0,Available
495,Honorable,4,656.03,4,"error: invalid date ""2023-09-20""",5,Out of Stock
496,Dr,1,999.85,3,"error: invalid date ""2023-09-20""",3,Out of Stock
497,Rev,5,677.87,4,"error: invalid date ""2023-09-20""",5,Out of Stock
498,Mrs,4,68.83,2,"error: invalid date ""2023-09-20""",7,In Stock
499,Honorable,1,269.23,3,"error: invalid date ""2023-09-20""",7,Out of Stock
500,Honorable,4,433.89,4,"error: invalid date ""2023-09-20""",3,In Stock
501,Mr,2,227.66,2,"error: invalid date ""2023-09-20""",3,Available
502,Dr,3,103.33,3,"error: invalid date ""2023-09-20""",5,In Stock
503,Mr,2,783.54,3,"error: invalid date ""2023-09-20""",10,Out of Stock
504,Mr,3,699.06,4,"error: invalid date ""2023-09-20""",3,In Stock
505,Honorable,2,717.13,4,"error: invalid date ""2023-09-20""",10,Out of Stock
506,Dr,1,792.63,3,"error: invalid date ""2023-09-20""",0,Out of Stock
507,Ms,2,810.03,2,"error: invalid date ""2023-09-20""",5,Available
508,Honorable,1,719.97,2,"error: invalid date ""2023-09-20""",6,In Stock
509,Honorable,2,821.55,5,"error: invalid date ""2023-09-20""",0,In Stock
510,Ms,2,218.11,5,"error: invalid date ""2023-09-20""",2,Available
511,Rev,3,8.21,2,"error: invalid date ""2023-09-20""",8,Available
512,Rev,4,912.28,2,"error: invalid date ""2023-09-20""",0,In Stock
513,Mr,3,730.82,3,"error: invalid date ""2023-09-20""",3,Available
514,Dr,3,324.82,2,"error: invalid date ""2023-09-20""",7,In Stock
515,Honorable,4,867.81,2,"error: invalid date ""2023-09-20""",3,Available
516,Mrs,2,769.97,1,"error: invalid date ""2023-09-20""",5,Out of Stock
517,Ms,3,15.95,5,"error: invalid date ""2023-09-20""",9,In Stock
518,Mrs,3,500.16,3,"error: invalid date ""2023-09-20""",5,Available
519,Mrs,5,0.06,5,"error: invalid date ""2023-09-20""",10,In Stock
520,Honorable,2,632.76,5,"error: invalid date ""2023-09-20""",0,In Stock
521,Mr,1,706.66,1,"error: invalid date ""2023-09-20""",1,Available
522,Honorable,4,617.81,1,"error: invalid date ""2023-09-20""",5,Available
523,Mrs,3,559.54,3,"error: invalid date ""2023-09-20""",8,Available
524,Rev,1,995.81,3,"error: invalid date ""2023-09-20""",6,Out of Stock
525,Ms,2,508.31,1,"error: invalid date ""2023-09-20""",4,Available
526,Mr,3,615.0,4,"error: invalid date ""2023-09-20""",0,Out of Stock
527,Mr,3,387.58,4,"error: invalid date ""2023-09-20""",1,In Stock
528,Dr,5,113.85,4,"error: invalid date ""2023-09-20""",5,Available
529,Mrs,2,56.91,5,"error: invalid date ""2023-09-20""",7,In Stock
530,Rev,2,764.9,2,"error: invalid date ""2023-09-20""",2,In Stock
531,Mr,4,287.12,1,"error: invalid date ""2023-09-20""",6,Available
532,Mr,2,55.61,4,"error: invalid date ""2023-09-20""",5,Out of Stock
533,Dr,3,624.02,1,"error: invalid date ""2023-09-20""",5,In Stock
534,Mrs,2,586.42,5,"error: invalid date ""2023-09-20""",9,Available
535,Ms,1,867.12,2,"error: invalid date ""2023-09-20""",0,Out of Stock
536,Dr,1,805.26,3,"error: invalid date ""2023-09-20""",6,In Stock
537,Mrs,5,216.88,5,"error: invalid date ""2023-09-20""",3,Available
538,Honorable,1,616.48,2,"error: invalid date ""2023-09-20""",2,Available
539,Mrs,2,42.25,4,"error: invalid date ""2023-09-20""",0,In Stock
540,Rev,2,901.85,1,"error: invalid date ""2023-09-20""",8,Available
541,Dr,1,151.25,5,"error: invalid date ""2023-09-20""",0,Out of Stock
542,Honorable,5,240.77,2,"error: invalid date ""2023-09-20""",6,In Stock
543,Honorable,1,929.97,5,"error: invalid date ""2023-09-20""",0,Available
544,Mr,5,960.21,5,"error: invalid date ""2023-09-20""",2,Out of Stock
545,Honorable,4,256.14,5,"error: invalid date ""2023-09-20""",7,Out of Stock
546,Rev,3,174.09,2,"error: invalid date ""2023-09-20""",5,Out of Stock
547,Rev,2,172.47,5,"error: invalid date ""2023-09-20""",3,Available
548,Honorable,1,596.0,4,"error: invalid date ""2023-09-20""",3,Available
549,Honorable,5,127.41,1,"error: invalid date ""2023-09-20""",4,Out of Stock
550,Dr,3,975.61,5,"error: invalid date ""2023-09-20""",9,Out of Stock
551,Mr,3,611.87,3,"error: invalid date ""2023-09-20""",7,Out of Stock
552,Dr,5,995.78,5,"error: invalid date ""2023-09-20""",1,Out of Stock
553,Honorable,2,212.97,1,"error: invalid date ""2023-09-20""",10,Out of Stock
554,Dr,2,53.97,5,"error: invalid date ""2023-09-20""",10,In Stock
555,Honorable,4,240.04,1,"error: invalid date ""2023-09-20""",5,Available
556,Mr,1,20.12,1,"error: invalid date ""2023-09-20""",9,Out of Stock
557,Rev,2,574.4,3,"error: invalid date ""2023-09-20""",4,In Stock
558,Mr,1,311.27,5,"error: invalid date ""2023-09-20""",3,Out of Stock
559,Ms,1,936.22,1,"error: invalid date ""2023-09-20""",2,Out of Stock
560,Honorable,3,761.28,3,"error: invalid date ""2023-09-20""",5,In Stock
561,Rev,1,420.14,5,"error: invalid date ""2023-09-20""",10,In Stock
562,Ms,1,400.91,3,"error: invalid date ""2023-09-20""",2,Available
563,Mrs,1,428.87,5,"error: invalid date ""2023-09-20""",5,Available
564,Rev,1,872.66,1,"error: invalid date ""2023-09-20""",2,In Stock
565,Mr,4,647.57,2,"error: invalid date ""2023-09-20""",4,In Stock
566,Dr,1,925.62,1,"error: invalid date ""2023-09-20""",1,Available
567,Mr,2,896.25,1,"error: invalid date ""2023-09-20""",1,Available
568,Ms,3,312.54,4,"error: invalid date ""2023-09-20""",2,Out of Stock
569,Mr,2,408.43,5,"error: invalid date ""2023-09-20""",10,Available
570,Mrs,3,548.6,1,"error: invalid date ""2023-09-20""",2,Available
571,Ms,5,3.93,1,"error: invalid date ""2023-09-20""",2,Out of Stock
572,Ms,4,216.48,2,"error: invalid date ""2023-09-20""",5,In Stock
573,Ms,1,241.01,2,"error: invalid date ""2023-09-20""",6,Out of Stock
574,Dr,3,703.6,2,"error: invalid date ""2023-09-20""",1,Out of Stock
575,Rev,4,920.54,2,"error: invalid date ""2023-09-20""",1,Available
576,Mrs,4,785.01,5,"error: invalid date ""2023-09-20""",3,Available
577,Ms,4,492.19,4,"error: invalid date ""2023-09-20""",9,Available
578,Dr,3,824.18,4,"error: invalid date ""2023-09-20""",9,Out of Stock
579,Mr,2,180.34,3,"error: invalid date ""2023-09-20""",7,In Stock
580,Rev,5,582.98,4,"error: invalid date ""2023-09-20""",6,Out of Stock
581,Honorable,2,544.37,5,"error: invalid date ""2023-09-20""",8,Out of Stock
582,Honorable,2,665.15,3,"error: invalid date ""2023-09-20""",1,Out of Stock
583,Mrs,1,104.11,1,"error: invalid date ""2023-09-20""",6,Available
584,Dr,4,225.08,2,"error: invalid date ""2023-09-20""",2,Out of Stock
585,Mrs,2,529.92,2,"error: invalid date ""2023-09-20""",9,In Stock
586,Mrs,5,695.06,1,"error: invalid date ""2023-09-20""",2,Out of Stock
587,Mr,1,683.45,5,"error: invalid date ""2023-09-20""",0,In Stock
588,Rev,1,813.4,5,"error: invalid date ""2023-09-20""",0,In Stock
589,Ms,4,693.35,1,"error: invalid date ""2023-09-20""",9,Out of Stock
590,Mr,4,309.16,5,"error: invalid date ""2023-09-20""",0,Out of Stock
591,Rev,5,700.46,5,"error: invalid date ""2023-09-20""",2,In Stock
592,Dr,3,177.94,1,"error: invalid date ""2023-09-20""",5,Available
593,Rev,2,882.56,1,"error: invalid date ""2023-09-20""",1,Available
594,Ms,5,588.45,2,"error: invalid date ""2023-09-20""",5,Out of Stock
595,Honorable,3,931.3,2,"error: invalid date ""2023-09-20""",10,Out of Stock
596,Rev,4,468.88,4,"error: invalid date ""2023-09-20""",10,In Stock
597,Mrs,2,587.03,3,"error: invalid date ""2023-09-20""",1,Out of Stock
598,Mr,3,969.09,3,"error: invalid date ""2023-09-20""",4,In Stock
599,Honorable,1,411.24,4,"error: invalid date ""2023-09-20""",3,Out of Stock
600,Mrs,1,855.52,2,"error: invalid date ""2023-09-20""",3,In Stock
601,Dr,5,282.07,2,"error: invalid date ""2023-09-20""",2,In Stock
602,Honorable,5,92.28,2,"error: invalid date ""2023-09-20""",2,In Stock
603,Dr,3,187.34,1,"error: invalid date ""2023-09-20""",4,In Stock
604,Mr,5,45.94,2,"error: invalid date ""2023-09-20""",9,Out of Stock
605,Dr,2,422.23,4,"error: invalid date ""2023-09-20""",8,Available
606,Mr,4,789.9,5,"error: invalid date ""2023-09-20""",8,Available
607,Mrs,2,956.66,4,"error: invalid date ""2023-09-20""",10,Available
608,Mr,3,50.23,3,"error: invalid date ""2023-09-20""",5,Out of Stock
609,Dr,1,944.78,5,"error: invalid date ""2023-09-20""",10,In Stock
610,Mrs,5,734.91,4,"error: invalid date ""2023-09-20""",10,Available
611,Ms,2,111.4,3,"error: invalid date ""2023-09-20""",9,Available
612,Rev,3,541.89,2,"error: invalid date ""2023-09-20""",5,Available
613,Mrs,2,294.95,3,"error: invalid date ""2023-09-20""",2,Out of Stock
614,Dr,2,191.48,1,"error: invalid date ""2023-09-20""",7,Out of Stock
615,Honorable,5,231.3,1,"error: invalid date ""2023-09-20""",2,In Stock
616,Rev,2,797.96,4,"error: invalid date ""2023-09-20""",9,Out of Stock
617,Honorable,4,122.79,2,"error: invalid date ""2023-09-20""",6,In Stock
618,Ms,2,412.81,3,"error: invalid date ""2023-09-20""",7,Available
619,Mr,2,200.67,2,"error: invalid date ""2023-09-20""",5,In Stock
620,Honorable,1,539.45,4,"error: invalid date ""2023-09-20""",6,Out of Stock
621,Mr,5,439.63,3,"error: invalid date ""2023-09-20""",2,Available
622,Rev,2,214.89,3,"error: invalid date ""2023-09-20""",0,Out of Stock
623,Ms,5,224.4,4,"error: invalid date ""2023-09-20""",3,Available
624,Rev,1,793.22,3,"error: invalid date ""2023-09-20""",3,Available
625,Mr,2,617.37,4,"error: invalid date ""2023-09-20""",10,Out of Stock
626,Dr,3,904.2,2,"error: invalid date ""2023-09-20""",6,Available
627,Rev,3,532.3,4,"error: invalid date ""2023-09-20""",9,In Stock
628,Dr,2,846.32,4,"error: invalid date ""2023-09-20""",9,In Stock
629,Ms,1,843.75,1,"error: invalid date ""2023-09-20""",5,In Stock
630,Mrs,2,830.27,2,"error: invalid date ""2023-09-20""",4,Out of Stock
631,Mrs,1,189.77,3,"error: invalid date ""2023-09-20""",3,Available
632,Dr,1,189.83,2,"error: invalid date ""2023-09-20""",3,Out of Stock
633,Mrs,2,895.6,5,"error: invalid date ""2023-09-20""",2,In Stock
634,Ms,1,697.73,3,"error: invalid date ""2023-09-20""",10,Available
635,Rev,2,963.42,4,"error: invalid date ""2023-09-20""",6,Available
636,Ms,5,740.77,4,"error: invalid date ""2023-09-20""",8,Available
637,Mr,4,722.5,2,"error: invalid date ""2023-09-20""",7,Out of Stock
638,Mr,3,239.29,3,"error: invalid date ""2023-09-20""",5,In Stock
639,Ms,5,946.91,2,"error: invalid date ""2023-09-20""",0,In Stock
640,Dr,4,638.53,5,"error: invalid date ""2023-09-20""",2,Out of Stock
641,Mrs,4,33.64,4,"error: invalid date ""2023-09-20""",2,Out of Stock
642,Honorable,3,81.96,1,"error: invalid date ""2023-09-20""",5,Out of Stock
643,Mrs,5,219.59,5,"error: invalid date ""2023-09-20""",3,Out of Stock
644,Mr,3,939.36,4,"error: invalid date ""2023-09-20""",2,Out of Stock
645,Honorable,1,883.81,1,"error: invalid date ""2023-09-20""",0,Out of Stock
646,Rev,2,613.44,4,"error: invalid date ""2023-09-20""",5,In Stock
647,Mrs,3,466.46,5,"error: invalid date ""2023-09-20""",3,Out of Stock
648,Honorable,1,718.98,4,"error: invalid date ""2023-09-20""",9,Available
649,Rev,4,335.6,2,"error: invalid date ""2023-09-20""",4,In Stock
650,Mr,5,317.33,1,"error: invalid date ""2023-09-20""",0,In Stock
651,Mr,3,210.13,2,"error: invalid date ""2023-09-20""",2,Available
652,Mr,5,688.94,2,"error: invalid date ""2023-09-20""",6,In Stock
653,Honorable,5,902.62,5,"error: invalid date ""2023-09-20""",5,In Stock
654,Mrs,5,393.59,4,"error: invalid date ""2023-09-20""",10,In Stock
655,Dr,2,704.96,4,"error: invalid date ""2023-09-20""",10,Available
656,Ms,2,415.0,2,"error: invalid date ""2023-09-20""",2,Out of Stock
657,Rev,1,264.88,1,"error: invalid date ""2023-09-20""",10,In Stock
658,Honorable,2,234.88,2,"error: invalid date ""2023-09-20""",3,Available
659,Honorable,1,727.1,2,"error: invalid date ""2023-09-20""",1,Available
660,Ms,5,732.94,1,"error: invalid date ""2023-09-20""",0,Out of Stock
661,Honorable,2,838.98,4,"error: invalid date ""2023-09-20""",4,In Stock
662,Honorable,5,793.82,5,"error: invalid date ""2023-09-20""",4,In Stock
663,Mr,1,203.96,3,"error: invalid date ""2023-09-20""",4,Available
664,Honorable,5,297.74,3,"error: invalid date ""2023-09-20""",5,Out of Stock
665,Rev,2,745.04,1,"error: invalid date ""2023-09-20""",3,In Stock
666,Rev,3,495.55,2,"error: invalid date ""2023-09-20""",5,In Stock
667,Honorable,4,25.69,3,"error: invalid date ""2023-09-20""",9,Out of Stock
668,Mrs,4,316.98,1,"error: invalid date ""2023-09-20""",0,In Stock
669,Honorable,3,56.23,4,"error: invalid date ""2023-09-20""",6,In Stock
670,Ms,3,834.07,4,"error: invalid date ""2023-09-20""",5,In Stock
671,Mrs,5,919.55,1,"error: invalid date ""2023-09-20""",10,Available
672,Rev,2,11.9,2,"error: invalid date ""2023-09-20""",3,Available
673,Rev,2,100.29,3,"error: invalid date ""2023-09-20""",3,In Stock
674,Mr,2,711.31,1,"error: invalid date ""2023-09-20""",8,In Stock
675,Dr,2,507.23,5,"error: invalid date ""2023-09-20""",6,In Stock
676,Honorable,5,209.42,1,"error: invalid date ""2023-09-20""",5,Out of Stock
677,Rev,2,483.5,1,"error: invalid date ""2023-09-20""",1,Out of Stock
678,Ms,3,684.57,5,"error: invalid date ""2023-09-20""",3,Available
679,Honorable,4,222.35,1,"error: invalid date ""2023-09-20""",7,Out of Stock
680,Mr,5,729.16,4,"error: invalid date ""2023-09-20""",2,In Stock
681,Mr,4,985.48,1,"error: invalid date ""2023-09-20""",6,In Stock
682,Mr,5,314.09,5,"error: invalid date ""2023-09-20""",6,Available
683,Ms,2,753.35,1,"error: invalid date ""2023-09-20""",5,Out of Stock
684,Rev,1,418.53,1,"error: invalid date ""2023-09-20""",7,Available
685,Mr,4,64.27,5,"error: invalid date ""2023-09-20""",5,Out of Stock
686,Rev,1,451.89,3,"error: invalid date ""2023-09-20""",8,In Stock
687,Rev,4,267.02,3,"error: invalid date ""2023-09-20""",4,Available
688,Mrs,4,553.8,5,"error: invalid date ""2023-09-20""",3,Available
689,Ms,4,267.24,2,"error: invalid date ""2023-09-20""",4,Available
690,Dr,1,113.4,2,"error: invalid date ""2023-09-20""",9,Out of Stock
691,Honorable,2,923.62,2,"error: invalid date ""2023-09-20""",1,Available
692,Rev,4,705.81,1,"error: invalid date ""2023-09-20""",1,Available
693,Ms,5,408.79,2,"error: invalid date ""2023-09-20""",6,In Stock
694,Honorable,3,179.14,2,"error: invalid date ""2023-09-20""",1,Available
695,Mr,5,928.43,4,"error: invalid date ""2023-09-20""",5,In Stock
696,Honorable,5,126.05,4,"error: invalid date ""2023-09-20""",8,In Stock
697,Dr,2,36.4,5,"error: invalid date ""2023-09-20""",2,Out of Stock
698,Honorable,5,684.66,4,"error: invalid date ""2023-09-20""",2,In Stock
699,Ms,3,706.0,3,"error: invalid date ""2023-09-20""",0,Available
700,Ms,5,471.77,3,"error: invalid date ""2023-09-20""",7,Out of Stock
701,Mrs,3,448.9,3,"error: invalid date ""2023-09-20""",4,Available
702,Dr,2,440.85,1,"error: invalid date ""2023-09-20""",8,In Stock
703,Honorable,1,527.07,2,"error: invalid date ""2023-09-20""",2,Available
704,Mrs,2,712.84,5,"error: invalid date ""2023-09-20""",6,Out of Stock
705,Dr,5,664.76,1,"error: invalid date ""2023-09-20""",6,In Stock
706,Dr,5,511.72,1,"error: invalid date ""2023-09-20""",10,Out of Stock
707,Ms,4,273.97,3,"error: invalid date ""2023-09-20""",0,In Stock
708,Mrs,4,318.02,1,"error: invalid date ""2023-09-20""",6,Available
709,Ms,2,431.39,3,"error: invalid date ""2023-09-20""",4,Available
710,Mrs,4,434.01,1,"error: invalid date ""2023-09-20""",4,Out of Stock
711,Dr,5,684.4,5,"error: invalid date ""2023-09-20""",8,Out of Stock
712,Mrs,4,314.81,1,"error: invalid date ""2023-09-20""",2,Out of Stock
713,Honorable,4,206.24,2,"error: invalid date ""2023-09-20""",1,Out of Stock
714,Rev,3,877.85,2,"error: invalid date ""2023-09-20""",4,Out of Stock
715,Rev,4,47.97,5,"error: invalid date ""2023-09-20""",0,Available
716,Ms,2,663.35,3,"error: invalid date ""2023-09-20""",9,In Stock
